starId	movieId
nm9426264	ArL22
nm9426846	ArL22
nm9428341	ArL22
nm9427554	ArL22
nm9425572	ArL22
nm9425091	ArL22
nm9427251	ArL26
nm9425843	ArL26
nm9429518	ArL26
nm9425087	ArL26
nm9423276	ArL26
nm9423082	ArL28
nm9424372	ArL28
nm9423751	ArL28
nm9424461	ArL28
nm9427940	ArL28
nm9425981	ArL28
nm9423082	ArL29
nm9424372	ArL29
nm9424552	ArL29
nm9424023	ArL29
nm9423242	ArL29
nm9426616	ArL29
nm9423334	ArL29
nm9428174	ArL36
nm9425153	ArL36
nm9424870	ArL36
nm9424420	ArL36
nm9423448	ArL36
nm9424015	ArL36
nm9426663	ArL36
nm9426226	ArL39
nm9425741	ArL39
nm9429062	ArL39
nm9427648	ArL46
nm9428261	ArL48
nm9428261	ArL49
nm9428261	ArL56
nm9428261	ArL58
nm9427374	ArL58
nm9424718	ArL58
nm9428261	ArL60
nm9428261	ArL61
nm9429232	ARm10
nm9427619	ArN10
nm9427655	ArN10
nm9426360	ArN10
nm9428926	ArN10
nm9426488	ArN10
nm9424960	ArN10
nm9425029	ArN10
nm9423398	ArN10
nm9427924	ArN10
nm9429323	ArN10
nm9429385	ARo10
nm9429739	ARo10
nm9424735	ARo10
nm9424388	ARo10
nm9427622	ArP1
nm9425738	ArP1
nm9424609	ArP1
nm9428137	ArP1
nm9424686	ArP1
nm9423779	ArP4
nm9425111	ArP4
nm9425160	ArP4
nm9424839	ArP4
nm9428234	ArP4
nm9428498	ArP4
nm9427019	ArP4
nm9425939	ArP4
nm9426018	ArP4
nm9423502	ArP5
nm9424811	ArP5
nm9425583	ArP5
nm9427887	ArP5
nm9428051	ArP5
nm9429171	ArP5
nm9428137	ArP5
nm9429713	ArP5
nm9425897	ArP10
nm9424811	ArP10
nm9423400	ArP10
nm9425318	ArP10
nm9427511	ArP10
nm9425583	ArP15
nm9424200	ArP15
nm9423633	ArP15
nm9429894	ArP15
nm9427008	ArP15
nm9425532	ArP15
nm9429829	ArP15
nm9429568	ArP15
nm9423779	ArP16
nm9427635	ArP16
nm9428140	ArP16
nm9426758	ArP16
nm9425131	ArP16
nm9428956	ArP16
nm9427198	ArP16
nm9423401	ArP18
nm9426216	ArP18
nm9425351	ArP18
nm9429584	ArP20
nm9429212	ArP20
nm9428879	ArP20
nm9426001	ArP20
nm9425658	ArR10
nm9424648	ArR10
nm9424049	ARu4
nm9426312	ARu4
nm9424127	ARu4
nm9426302	ARu4
nm9426060	ARu4
nm9428919	ARu4
nm9424309	ARu4
nm9426732	ARu4
nm9423471	ARu4
nm9428137	ARu4
nm9429569	ARu10
nm9423886	ARu10
nm9424165	ARu10
nm9424049	ARu10
nm9423577	ARu20
nm9423260	ARu20
nm9424173	ARu28
nm9427666	ARu28
nm9423759	ARu28
nm9426302	ARw12
nm9423922	ARw12
nm9428153	ARw12
nm9429159	ARw12
nm9423374	AS24
nm9424998	ASa30
nm9426539	ASa30
nm9423693	ASa30
nm9426835	ASa30
nm9423534	ASa34
nm9427011	ASa34
nm9425605	ASa34
nm9425600	ASa34
nm9425815	ASa34
nm9425465	ASa39
nm9423650	ASa39
nm9427251	ASa41
nm9426989	ASa41
nm9427801	ASa50
nm9423503	ASa50
nm9425777	ASa50
nm9427065	ASa50
nm9424536	ASa50
nm9427110	ASa50
nm9424399	ASa50
nm9425604	ASa50
nm9427444	ASa50
nm9429288	ASa50
nm9423550	ASa51
nm9428103	ASe10
nm9428824	ASe10
nm9425880	ASe10
nm9426790	ASf8
nm9427084	ASf8
nm9426426	ASj15
nm9425699	AsL10
nm9426127	AsL10
nm9429353	AsL10
nm9429457	AsL10
nm9424048	AsL10
nm9427251	AsL10
nm9428379	ASm10
nm9428775	ASo1
nm9427315	ASo1
nm9428766	ASo1
nm9428104	ASR15
nm9428205	ASR40
nm9424402	ASR40
nm9425830	ASR40
nm9428905	ASR40
nm9425572	ASR40
nm9426504	ASR40
nm9426846	ASR40
nm9426202	AtB11
nm9429598	ATk10
nm9427465	ATk10
nm9427429	ATe2
nm9423118	ATe3
nm9424645	ATe3
nm9424632	ATe10
nm9424528	ATe10
nm9423339	ATe20
nm9424632	ATe20
nm9429351	AtH10
nm9426216	AtH10
nm9429782	AtH10
nm9423454	ATn10
nm9427429	ATn10
nm9425145	ATn12
nm9427362	AtR10
nm9427360	AtR10
nm9423451	AtR10
nm9426440	AtR10
nm9423761	AuJ10
nm9426982	Ava3
nm9423710	AVa10
nm9427999	AVa17
nm9427191	AVL2
nm9427499	AVL2
nm9426922	AVL2
nm9429835	AVL6
nm9429028	AVL7
nm9424755	AVL9
nm9427362	AVL9
nm9429028	AVL10
nm9427029	AVL10
nm9429636	AVL10
nm9426347	AVL10
nm9428114	AVL10
nm9425310	AVL10
nm9429609	AVL11
nm9426005	AVL11
nm9427256	AVL11
nm9424513	AVL11
nm9429609	AVL13
nm9427298	AVL13
nm9425101	AVL13
nm9429089	AVL13
nm9423949	AVL19
nm9427418	AVL30
nm9423920	AVL30
nm9425699	AVL30
nm9426479	AVL30
nm9425464	AVL30
nm9429599	AVL30
nm9425071	AVL30
nm9425530	AVL30
nm9425143	AVL30
nm9424347	AVL30
nm9425195	AVL30
nm9425831	AVL30
nm9423175	AVL30
nm9426068	AVL30
nm9427929	AVL35
nm9427650	AVL35
nm9425984	AVL35
nm9426411	AVo10
nm9428333	AvS10
nm9424546	AvS10
nm9425287	AvS10
nm9425825	AvS10
nm9427929	AvS10
nm9426052	AvS10
nm9428054	AWe10
nm9428225	AWe10
nm9424470	AWj10
nm9425345	AWj34
nm9424645	AWj37
nm9424153	AWj37
nm9428031	AWj37
nm9428647	AWj38
nm9427497	AWj38
nm9426038	AWj41
nm9423676	AWj41
nm9429769	AWj41
nm9428726	AWj41
nm9429266	AWw3
nm9423819	AxP10
nm9423149	AxS10
nm9427004	AxS10
nm9424618	AyW11
nm9427572	AyW11
nm9423128	AyW11
nm9426978	AxA10
nm9428635	AZu5
nm9426978	AZu14
nm9426978	AZu18
nm9426978	AZu19
nm9426978	AZu20
nm9426978	AZu26
nm9424047	BaB10
nm9427779	BaB10
nm9423732	BaB10
nm9429558	BaD13
nm9425654	BaD13
nm9423692	BaD13
nm9426636	BaD13
nm9425821	BaD13
nm9423875	BaD13
nm9425861	BaD22
nm9427010	BaD22
nm9429214	BaD22
nm9429548	BaD22
nm9425751	BaD26
nm9423320	BaD26
nm9426749	BaD26
nm9427900	BaD26
nm9425118	BaD26
nm9423161	BaD26
nm9423637	BaD26
nm9426773	BaD26
nm9427166	BaD28
nm9423320	BaD28
nm9423654	BaD28
nm9423692	BaD29
nm9427157	BaD29
nm9428106	BaD29
nm9423637	BaD29
nm9427608	BaD29
nm9429045	BaD29
nm9428402	BaD35
nm9425751	BaD35
nm9425475	BaD35
nm9425191	BaD35
nm9427999	BaD35
nm9427418	BaD39
nm9427418	BaD39
nm9427587	BaD39
nm9428429	BaD39
nm9426196	BaD39
nm9429548	BaD39
nm9424063	BaD39
nm9426379	BaL9
nm9424717	BaL9
nm9428203	BaP10
nm9429039	BaP10
nm9424421	BaS10
nm9424209	BB4
nm9429395	BB5
nm9429331	BB6
nm9428572	BB6
nm9424209	BB6
nm9423779	BB7
nm9428634	BB7
nm9423169	BB7
nm9426532	BB8
nm9424634	BB8
nm9424645	BB8
nm9428572	BB8
nm9429108	BB8
nm9425762	BB8
nm9429395	BB8
nm9424206	BB9
nm9429279	BB10
nm9423131	BB10
nm9426786	BB11
nm9424151	BB11
nm9427814	BB11
nm9429849	BB11
nm9429785	BB15
nm9426948	BB15
nm9428655	BB15
nm9423563	BB15
nm9425111	BB17
nm9423771	BBa1
nm9429718	BBa1
nm9427243	BBa1
nm9423392	BBa5
nm9429693	BbB3
nm9424976	BbB3
nm9427698	BbB3
nm9429693	BbB3
nm9428073	BBe1
nm9427244	BBe1
nm9429091	BBe1
nm9423767	BBe1
nm9424999	BBe1
nm9425830	BBe1
nm9427179	BBe1
nm9427351	BBe1
nm9428741	BBe1
nm9425275	BBe17
nm9428460	BBe17
nm9429688	BBe17
nm9428091	BBe17
nm9429308	BBe17
nm9425275	BBe19
nm9428460	BBe19
nm9428149	BBe19
nm9429630	BBe19
nm9427228	BBe19
nm9426318	BBe20
nm9425275	BBe20
nm9425010	BBe21
nm9427344	BBe21
nm9425418	BBe21
nm9427851	BBe21
nm9425500	BBe21
nm9425953	BBe21
nm9424916	BBe21
nm9428535	BBe21
nm9429758	BBe21
nm9425748	BBe21
nm9424395	BBe21
nm9424524	BBe21
nm9425011	BBe21
nm9426318	BBe23
nm9428833	BBe23
nm9429733	BBe23
nm9425282	BBe23
nm9427520	BBe23
nm9423285	BBe23
nm9426558	BBe23
nm9424799	BBe23
nm9425840	BBi10
nm9425686	BBi10
nm9424200	BBi10
nm9429391	BBi10
nm9426624	BBi10
nm9426324	BBi10
nm9425157	BBi10
nm9428443	BBo10
nm9428670	BBo27
nm9423716	BBo27
nm9424653	BBr10
nm9423111	BBr10
nm9429222	BBT10
nm9423845	BBw10
nm9426070	BBw10
nm9427945	BBy10
nm9427276	BBy10
nm9424585	BBy10
nm9425307	BCh10
nm9425825	BCh10
nm9427183	BCo10
nm9428237	BCo10
nm9428042	BCl4
nm9427061	BCl4
nm9429108	BCl4
nm9428144	BCl4
nm9425801	BCl4
nm9424200	BCl4
nm9425345	BCl4
nm9425071	BCl4
nm9426678	BCl5
nm9423572	BCl5
nm9428282	BCl5
nm9424673	BCl5
nm9427002	BCl5
nm9424092	BCl7
nm9424276	BCl7
nm9426033	BCl7
nm9424200	BCl7
nm9423630	BCl10
nm9427160	BCl10
nm9424696	BCl10
nm9424437	BCr10
nm9426024	BCr10
nm9428815	BCr10
nm9429543	BDC8
nm9427424	BDC8
nm9423142	BDC8
nm9426774	BDH10
nm9424946	BDH10
nm9426164	BDH30
nm9425895	BDH30
nm9424807	BDn2
nm9423618	BDn2
nm9424058	BDn2
nm9425674	BDn2
nm9423350	BDn2
nm9423129	BDn7
nm9425942	BDn7
nm9425665	BDn7
nm9424189	BDn7
nm9423489	BDn7
nm9426770	BDn13
nm9424634	BdP1
nm9424634	BdP2
nm9428563	BdP2
nm9425459	BdP2
nm9426378	BdP8
nm9426378	BdP8
nm9428563	BdP8
nm9424836	BdP8
nm9429743	BdP10
nm9425073	BdP10
nm9425678	BdP10
nm9425459	BdP10
nm9428402	BdP11
nm9423886	BdP11
nm9423886	BdP11
nm9426744	BdP11
nm9428919	BdP12
nm9426603	BdP12
nm9426085	BdP12
nm9423174	BdP12
nm9426273	BdP12
nm9429318	BdP12
nm9424755	BdP13
nm9424081	BdP13
nm9429003	BdP13
nm9426085	BdP13
nm9428892	BdP13
nm9424836	BdP13
nm9426703	BdP13
nm9423955	BdP14
nm9424685	BdP14
nm9423174	BdP14
nm9425432	BdP14
nm9429318	BdP15
nm9423174	BdP15
nm9427829	BdP16
nm9423484	BdP16
nm9427982	BdP16
nm9427075	BdP16
nm9426777	BdP16
nm9424277	BdP16
nm9425532	BdP17
nm9425816	BdP17
nm9424668	BdP18
nm9426302	BdP18
nm9428727	BdP18
nm9429510	BdP18
nm9424298	BdP19
nm9424634	BdP19
nm9426267	BdP19
nm9424373	BdP19
nm9428870	BdP19
nm9425161	BdP21
nm9427943	BdP21
nm9425652	BdP23
nm9425532	BdP23
nm9429755	BdP23
nm9426394	BdP23
nm9425212	BdP23
nm9426744	BdP25
nm9426744	BdP25
nm9426744	BdP25
nm9426744	BdP25
nm9423484	BdP25
nm9425816	BdP25
nm9429002	BdP25
nm9427829	BdP26
nm9427943	BdP26
nm9427321	BdP26
nm9424434	BdP30
nm9428239	BdP30
nm9423950	BdP32
nm9425781	BdP32
nm9425877	BDu2
nm9425392	BDu2
nm9424802	BDu3
nm9426507	BDu3
nm9426285	BDu3
nm9425406	BDu4
nm9428880	BDu4
nm9424231	BDu4
nm9429701	BDu4
nm9428479	BDu10
nm9426590	BDu10
nm9429374	BDu10
nm9423316	BDu10
nm9423265	BdY4
nm9425071	BdY4
nm9424013	BdY4
nm9428266	BdY4
nm9425143	BdY4
nm9429686	BdY5
nm9427768	BdY6
nm9423643	BdY6
nm9427702	BdY6
nm9424206	BdY6
nm9427939	BdY6
nm9428302	BE4
nm9426235	BE4
nm9428609	BE4
nm9428865	BE4
nm9423315	BE4
nm9429797	BE4
nm9424719	BE4
nm9425825	BE8
nm9427947	BE8
nm9427578	BE8
nm9428460	BE8
nm9424862	BE8
nm9427164	BE8
nm9423400	BE8
nm9428244	BE8
nm9425124	BE9
nm9428282	BE9
nm9427038	BE9
nm9426678	BE10
nm9428282	BE10
nm9423625	BE10
nm9426434	BE10
nm9423146	BE10
nm9427650	BE11
nm9428695	BE11
nm9423999	BE11
nm9424003	BE11
nm9429509	BE11
nm9424584	BE11
nm9425425	BE11
nm9428695	BE12
nm9428903	BE12
nm9428574	BE12
nm9428695	BE16
nm9426794	BE16
nm9424111	BE16
nm9425184	BE16
nm9426696	BE16
nm9423233	BE19
nm9428726	BE19
nm9428695	BE21
nm9428042	BE21
nm9428619	BE21
nm9426780	BE21
nm9423662	BE21
nm9428477	BE21
nm9426492	BE21
nm9428695	BE22
nm9426492	BE22
nm9423662	BE22
nm9424418	BE22
nm9426251	BE22
nm9426780	BE22
nm9428695	BE23
nm9426780	BE23
nm9429626	BE23
nm9423988	BE23
nm9424650	BE24
nm9427405	BE24
nm9423233	BE24
nm9429626	BE24
nm9429533	BE24
nm9423233	BE25
nm9425908	BE25
nm9423233	BE26
nm9428103	BE26
nm9425276	BE26
nm9429569	BE26
nm9426266	BE26
nm9428315	BE26
nm9428960	BE26
nm9423282	BE26
nm9428695	BE27
nm9426853	BE27
nm9426780	BE27
nm9427650	BE27
nm9427511	BE27
nm9423999	BE27
nm9426777	BE27
nm9426455	BE27
nm9426492	BE27
nm9428960	BE27
nm9428477	BE27
nm9423282	BE27
nm9425195	BE27
nm9428695	BE28
nm9426780	BE28
nm9429583	BE28
nm9427650	BE28
nm9423999	BE28
nm9429509	BE28
nm9423294	BE28
nm9426455	BE28
nm9426853	BE28
nm9428301	BE29
nm9423233	BE29
nm9423469	BE29
nm9425808	BE29
nm9428806	BE29
nm9424879	BE29
nm9428364	BE36
nm9425264	BE36
nm9424721	BE36
nm9425430	BE36
nm9425108	BE36
nm9426377	BE36
nm9423428	BE38
nm9428400	BE38
nm9429739	BE38
nm9428355	BEE10
nm9428467	BeG10
nm9424384	BeH1
nm9429805	BeH1
nm9425764	BeH1
nm9428341	BeH1
nm9425768	BeH1
nm9428141	BeH2
nm9427356	BeH2
nm9425778	BeH2
nm9427748	BeR12
nm9426466	BeR12
nm9426978	BeR16
nm9429650	BeW4
nm9423590	BeW10
nm9428153	BeW10
nm9429065	BeW10
nm9424356	BeW10
nm9424180	BeW10
nm9423880	BeW12
nm9423779	BeW12
nm9425984	BeW12
nm9426990	BeW12
nm9425743	BeW12
nm9425984	BeW12
nm9426903	BF5
nm9427381	BF5
nm9427201	BF5
nm9428371	BF5
nm9426326	BF5
nm9426283	BF5
nm9424562	BF5
nm9426283	BF5
nm9427201	BF5
nm9427339	BF6
nm9429874	BF6
nm9425522	BF6
nm9425517	BF6
nm9429650	BF6
nm9423578	BF6
nm9424316	BF6
nm9425897	BF7
nm9427958	BF7
nm9427338	BF7
nm9423510	BF7
nm9428618	BF8
nm9426569	BF8
nm9428278	BF8
nm9429453	BF8
nm9425438	BF8
nm9425800	BF9
nm9428390	BF9
nm9428402	BF9
nm9428255	BF9
nm9424212	BF9
nm9423478	BFo1
nm9426636	BFo1
nm9423637	BFo1
nm9427327	BFo1
nm9428953	BFo3
nm9423320	BFo3
nm9424379	BFo4
nm9425160	BFo4
nm9424903	BFo4
nm9423277	BFo4
nm9427766	BFo4
nm9424720	BFo4
nm9427328	BFo4
nm9428687	BFo4
nm9428469	BFo12
nm9428469	BFo12
nm9428095	BFo12
nm9427621	BFo12
nm9427073	BFo12
nm9427072	BFo12
nm9427766	BFo12
nm9426819	BFo12
nm9428112	BFo12
nm9424107	BFo13
nm9424400	BFo13
nm9425895	BFo13
nm9426770	BFo13
nm9427790	BFo13
nm9429358	BFo13
nm9427769	BFo14
nm9425937	BFo14
nm9427411	BFr10
nm9428618	BFr10
nm9424511	BFr10
nm9423920	BGH9
nm9424854	BGH9
nm9429383	BGH9
nm9425895	BGH9
nm9425963	BGH9
nm9423501	BGH9
nm9424854	BGH10
nm9428603	BGH10
nm9429108	BGH10
nm9428338	BGH10
nm9428833	BGH20
nm9424811	BGH20
nm9424803	BGH20
nm9429389	BGH20
nm9425242	BGH20
nm9429694	BGH20
nm9428694	BGH26
nm9423272	BGH26
nm9429667	BGH26
nm9427454	BGH26
nm9423675	BGH26
nm9426200	BGi10
nm9426306	BGi11
nm9426081	BGi13
nm9429340	BGi13
nm9429882	BGi14
nm9428234	BGi14
nm9427710	BGi15
nm9428484	BGi15
nm9428190	BGi16
nm9426967	BGi16
nm9429066	BGi17
nm9428809	BGi17
nm9424745	BGi18
nm9426386	BGi19
nm9425171	BGi19
nm9425510	BGi20
nm9425022	BGi20
nm9424081	BGi21
nm9428913	BGi21
nm9429374	BGr10
nm9425076	BGr10
nm9428700	BGr10
nm9423603	BGr10
nm9426194	BGu10
nm9424473	BGt10
nm9425702	BGt10
nm9428239	BGt13
nm9423413	BHd10
nm9423193	BHl10
nm9427707	BHl10
nm9425956	BHo10
nm9423890	BHu10
nm9423124	BHu10
nm9424511	BHu10
nm9424385	BHu10
nm9429496	BiA1
nm9427806	BiA5
nm9429496	BiA5
nm9429079	BiA7
nm9424221	BiA7
nm9428239	BiA7
nm9426082	BiA7
nm9428541	BiA7
nm9423403	BiA7
nm9427497	BiA7
nm9425699	BiA8
nm9428239	BiA8
nm9426777	BiA8
nm9427806	BiA9
nm9429496	BiA9
nm9429165	BiA9
nm9427584	BiA10
nm9429255	BiA10
nm9428835	BiF10
nm9425826	BiF10
nm9426532	BiF13
nm9428344	BiF13
nm9426898	BiF13
nm9429746	BiF20
nm9429746	BiF20
nm9429746	BiF20
nm9429746	BiF20
nm9424882	BIG10
nm9424301	BIG10
nm9423777	BIG10
nm9429365	BiK10
nm9427506	BiP10
nm9429638	BiP10
nm9426923	BiP10
nm9428890	BiP10
nm9426312	BiP10
nm9426642	BiP10
nm9426291	BJR10
nm9426379	BJR10
nm9427630	BJR10
nm9428822	BJR10
nm9426038	BJq15
nm9426903	BKi12
nm9423481	BKi12
nm9429155	BKi12
nm9427077	BKi12
nm9428803	BKi12
nm9427861	BKi12
nm9428621	BKo10
nm9423377	BKo10
nm9426303	BKo10
nm9426713	BKo10
nm9427337	BKo10
nm9423990	BKo10
nm9426616	BKo10
nm9423403	BKp10
nm9425568	BLe1
nm9428999	BLe1
nm9428482	BLe1
nm9423428	BLe1
nm9428234	BLe4
nm9424221	BLe4
nm9424839	BLe4
nm9423469	BLe4
nm9423776	BLe4
nm9425841	BLe4
nm9428117	BLe4
nm9424989	BLe4
nm9424668	BLe5
nm9425841	BLe5
nm9424785	BLe5
nm9426936	BLe5
nm9424083	BLe5
nm9426414	BLe5
nm9425897	BLe6
nm9424434	BLe6
nm9429746	BLe8
nm9428040	BLe10
nm9427497	BLe10
nm9428151	BLe10
nm9426108	BLe10
nm9429817	BLe10
nm9423502	BLe11
nm9423555	BLe11
nm9426302	BLe11
nm9426406	BLe11
nm9425449	BLe11
nm9429746	BLe12
nm9425254	BLe12
nm9427720	BLe12
nm9429845	BLe12
nm9427964	BLe15
nm9428855	BLe15
nm9423092	BLe15
nm9424757	BLe17
nm9427402	BLe17
nm9424634	Ble19
nm9428026	Ble19
nm9423365	Ble19
nm9424788	Ble19
nm9425897	Ble19
nm9426414	Ble19
nm9425897	BLe21
nm9424634	BLe21
nm9425897	BLe22
nm9429064	BLe22
nm9426102	BLe22
nm9424388	BLe22
nm9426193	BLv10
nm9425542	BLv10
nm9425542	BLv12
nm9429172	BLv15
nm9426455	BLv15
nm9423610	BLv15
nm9429794	BLv15
nm9426455	BLv15
nm9425956	BLw10
nm9425407	BLw10
nm9423665	BLw10
nm9428332	BLw10
nm9424082	BLw10
nm9428943	BMa10
nm9429508	BMa10
nm9425742	BMa10
nm9426374	BMa10
nm9424537	BMa10
nm9424097	BmF10
nm9429901	BmF10
nm9425351	BmF10
nm9423484	BnG12
nm9425840	BnG12
nm9427268	BnG13
nm9429493	BnG13
nm9425985	BnM10
nm9428744	BnM10
nm9425208	BnM10
nm9428541	BnS10
nm9429038	BnS10
nm9426936	BnS10
nm9424052	BnS15
nm9423819	BnS15
nm9428687	BnS15
nm9423118	BNu1
nm9424645	BNu1
nm9424452	BNu1
nm9428031	BNu1
nm9428140	BoB1
nm9426045	BoB1
nm9424639	BoB1
nm9427497	BoB4
nm9428947	BoB4
nm9428959	BoB4
nm9427561	BoL10
nm9424761	BoL10
nm9426759	BoS50
nm9426303	BoS61
nm9424180	BoS61
nm9428250	BoS62
nm9429440	BoS70
nm9427124	BoS70
nm9425846	BoS75
nm9429906	BoS75
nm9424080	BoS75
nm9427666	BoS80
nm9423663	BoS80
nm9429077	BoS80
nm9424605	BoW4
nm9425809	BoW4
nm9423596	BoW6
nm9428630	BoW6
nm9424636	BPi10
nm9427078	BPi10
nm9426978	BPr10
nm9426768	BRa10
nm9428912	BRa10
nm9424492	BRa10
nm9424112	BRa12
nm9423640	BRB3
nm9425673	BRB3
nm9429830	BrB5
nm9429237	BrB5
nm9429589	BrB5
nm9429270	BrB5
nm9423846	BrB5
nm9425155	BRB7
nm9428186	BRB7
nm9424839	BrB10
nm9425680	BrB10
nm9423884	BrB10
nm9423776	BrB10
nm9423428	BrB10
nm9425993	BrB10
nm9429493	BrB10
nm9425384	BrB10
nm9426021	BrB15
nm9424417	BrB15
nm9429155	BrB20
nm9425212	BrB20
nm9423094	BrB20
nm9423841	BrB21
nm9429830	BrB21
nm9428623	BrB22
nm9429064	BrB27
nm9426228	BrB30
nm9426211	BrB30
nm9427635	BRf1
nm9423647	BRf1
nm9423247	BRf1
nm9429210	BRf1
nm9428879	BRf1
nm9425092	BRf1
nm9428941	BRf1
nm9424106	BRf1
nm9429512	BRf1
nm9426247	BRf1
nm9429088	BRf1
nm9427177	BRf1
nm9427635	BRf2
nm9424653	BRf2
nm9423805	BRf4
nm9425053	BRf4
nm9428646	BRf4
nm9423275	BRf4
nm9424928	BRf4
nm9424430	BRf4
nm9427314	BRf4
nm9423524	BRf4
nm9427635	BRf4
nm9427635	BRf20
nm9426569	BRf20
nm9426691	BRf20
nm9426051	BRf20
nm9423428	BRf32
nm9427635	BRf32
nm9427635	BRf38
nm9424553	BRf38
nm9424739	BRf38
nm9423955	BRf38
nm9427593	BrG10
nm9429739	BrG10
nm9429689	BrG20
nm9423475	BrG25
nm9427402	BrG28
nm9423390	BrG28
nm9426761	BrG28
nm9424431	BrG28
nm9425407	BrL15
nm9425813	BRo10
nm9429255	BRo10
nm9426948	BRo10
nm9427084	BrP10
nm9423998	BrP10
nm9425840	BrP10
nm9425393	BrP10
nm9427856	BrP15
nm9429440	BrS10
nm9429440	BrS10
nm9427124	BrS10
nm9424546	BrW5
nm9427393	BrW5
nm9423373	BrW5
nm9424382	BrW5
nm9423479	BrW5
nm9429352	BrW5
nm9428302	BrW5
nm9423693	BrW10
nm9428862	BrW10
nm9427485	BrW10
nm9428396	BrW10
nm9424733	BrW10
nm9427591	BrW13
nm9426812	BrW13
nm9426183	BrW16
nm9428174	BrW16
nm9423364	BrW16
nm9428963	BrW16
nm9427418	BrW100
nm9424378	BrW100
nm9427563	BrW100
nm9424569	BrW101
nm9426051	BS1
nm9426231	BS1
nm9426754	BS1
nm9426252	BS1
nm9429349	BS4
nm9426051	BS5
nm9426231	BS5
nm9426754	BS5
nm9425161	BS6
nm9429349	BS6
nm9425583	BS8
nm9429318	BS8
nm9424668	BS8
nm9426211	BS10
nm9423774	BS15
nm9426431	BS15
nm9428482	BSc20
nm9424811	BSc20
nm9426473	BSc20
nm9427561	BSc20
nm9425017	BSc20
nm9426082	BSc25
nm9424221	BSc25
nm9428815	BSc25
nm9423415	BSc25
nm9425589	BSc25
nm9425109	BSc28
nm9426667	BSc28
nm9429079	BSc40
nm9427584	BSc40
nm9423117	BSc40
nm9428042	BSe10
nm9427395	BSe10
nm9428144	BSe10
nm9427880	BSe10
nm9424685	BSe10
nm9427086	BSe20
nm9425917	BSh10
nm9426072	BSi10
nm9424854	BSi10
nm9425344	BSi10
nm9423094	BSi10
nm9428531	BSi13
nm9426289	BsK1
nm9426289	BsK2
nm9426289	BsK3
nm9426289	BsK4
nm9426289	BsK5
nm9426289	BsK6
nm9426289	BsK7
nm9426289	BsK8
nm9426289	BsK9
nm9426289	BsK10
nm9426289	BsK11
nm9426289	BsK12
nm9426289	BsK13
nm9426289	BsK14
nm9426289	BsK15
nm9426289	BsK16
nm9426289	BsK17
nm9426289	BsK18
nm9426289	BsK19
nm9423521	BsK19
nm9426289	BsK20
nm9426289	BsK21
nm9429147	BsK21
nm9426289	BsK22
nm9426289	BsK23
nm9426178	BsK23
nm9424415	BsK23
nm9426289	BsK24
nm9424881	BsK24
nm9426289	BsK25
nm9426289	BsK26
nm9426289	BsK27
nm9427775	BsK27
nm9424881	BsK27
nm9426289	BsK28
nm9426289	BsK29
nm9427418	BSp12
nm9426085	BSt1
nm9429081	BSt1
nm9427962	BSt1
nm9427895	BSt1
nm9429081	BSt5
nm9427666	BSt5
nm9424511	BSt5
nm9425451	BSt5
nm9424696	BSt5
nm9427590	BSt5
nm9429081	BSt15
nm9423805	BSt15
nm9423841	BSt15
nm9428687	BSt15
nm9427939	BSt15
nm9424645	BtB3
nm9424671	BtB3
nm9425142	BtB3
nm9427342	BtB3
nm9427429	BtB3
nm9426038	BtB3
nm9424645	BtB5
nm9423676	BtB7
nm9424645	BtB13
nm9426038	BtB15
nm9424645	BtB19
nm9424645	BtB25
nm9423738	BtB25
nm9427077	BtB29
nm9427181	BTh10
nm9427529	BTh13
nm9423830	BTh13
nm9423890	BTh15
nm9423922	BTh15
nm9426507	BTh15
nm9427999	BTv5
nm9425429	BTv16
nm9427182	BTv16
nm9428654	BTv16
nm9424618	BTv20
nm9423692	BTv24
nm9426978	BTv27
nm9427762	BuG10
nm9423502	BuH10
nm9424173	BuH10
nm9425542	BuH10
nm9429558	BuH10
nm9423988	BuH10
nm9427615	BuH15
nm9428160	BuH15
nm9423556	BuH15
nm9426455	BuH15
nm9425110	BuK2
nm9425208	BuK2
nm9423880	BuK3
nm9429609	BuK5
nm9424755	BuK5
nm9429526	BuK5
nm9429862	BuK5
nm9423945	BuK5
nm9424949	BuK5
nm9424653	BuK5
nm9425276	BuK10
nm9425581	BuK10
nm9423790	BuK10
nm9427441	BuK10
nm9426200	BuK10
nm9424896	BuK10
nm9424653	BuK10
nm9428301	BuR10
nm9428246	BuR10
nm9429667	BuR10
nm9426060	BuR10
nm9428301	BuR14
nm9425053	BuR14
nm9424620	BuR14
nm9429831	BuR14
nm9428274	BuR14
nm9423572	BuR14
nm9428976	BuR14
nm9425022	BuR14
nm9427713	BuR14
nm9426835	BuR14
nm9427211	BuR14
nm9428301	BuR20
nm9429556	BuR20
nm9426303	BuR20
nm9428809	BuR20
nm9424836	BuR20
nm9425915	BuR20
nm9428301	BuR25
nm9428727	BuR25
nm9425614	BuS10
nm9424769	BuS10
nm9429255	BuS10
nm9423892	BuT10
nm9424341	BuT10
nm9424854	BvH8
nm9426763	BvH8
nm9426704	BvH8
nm9424854	BvH10
nm9426763	BvH10
nm9425551	BvH10
nm9425436	BvH10
nm9424242	BVi12
nm9423827	BVi12
nm9423758	BVi12
nm9424667	BVi12
nm9427492	BVi12
nm9428487	BVi12
nm9427731	BVo10
nm9426766	BVo10
